(47.50045, 19.0246)
(47.50045, 19.02464)
(47.50073, 19.02456)
(47.50113, 19.02441)
(47.5019, 19.02414)
(47.50235, 19.02395)
(47.50252, 19.02387)
(47.50286, 19.02375)
(47.50321, 19.02367)
(47.50362, 19.02361)
(47.50389, 19.02361)
(47.50419, 19.02362)
(47.50445, 19.02365)
(47.50472, 19.02369)
(47.50505, 19.02377)
(47.50539, 19.02389)
(47.50561, 19.02399)
(47.5058, 19.02411)
(47.50608, 19.02431)
(47.5063, 19.02448)
(47.50645, 19.02464)
(47.5066, 19.02481)
(47.50738, 19.0259)
(47.50752, 19.0261)
(47.50753, 19.02609)
(47.50752, 19.0261)
(47.5076, 19.02622)
(47.5077, 19.02638)
(47.50788, 19.02671)
(47.50797, 19.02688)
(47.50811, 19.0272)
(47.50837, 19.02783)
(47.50852, 19.02833)
(47.50863, 19.02878)
(47.50873, 19.02923)
(47.50879, 19.02965)
(47.50885, 19.03019)
(47.50888, 19.03059)
(47.50889, 19.03099)
(47.50887, 19.03136)
(47.50883, 19.0318)
(47.50877, 19.03219)
(47.50867, 19.03258)
(47.50843, 19.03338)
(47.50814, 19.03418)
(47.5068, 19.03808)
(47.50682, 19.0381)
(47.5068, 19.03808)
(47.50631, 19.0395)
(47.50622, 19.03996)
(47.50614, 19.04059)
(47.5061, 19.04096)
(47.50549, 19.04576)
(47.50551, 19.04576)
(47.50549, 19.04576)
(47.50532, 19.04721)
(47.50526, 19.04749)
(47.5052, 19.04777)
(47.50509, 19.04807)
(47.50499, 19.04836)
(47.50476, 19.04888)
(47.5046, 19.04921)
(47.50445, 19.04948)
(47.50427, 19.04976)
(47.50405, 19.05006)
(47.5039, 19.0502)
(47.50367, 19.05045)
(47.5032, 19.05094)
(47.5028, 19.05127)
(47.50182, 19.05191)
(47.50073, 19.05251)
(47.49954, 19.05308)
(47.49876, 19.05339)
(47.49814, 19.05362)
(47.49758, 19.05383)
(47.49759, 19.05385)
(47.49758, 19.05383)
(47.49755, 19.05385)
(47.49735, 19.05394)
(47.49714, 19.05406)
(47.49688, 19.05426)
(47.49637, 19.05473)
(47.49573, 19.0553)
(47.49544, 19.05564)
(47.4952, 19.05596)
(47.49498, 19.05627)
(47.49477, 19.05673)
(47.4946, 19.0572)
(47.49452, 19.05753)
(47.49438, 19.05802)
(47.49432, 19.05834)
(47.49428, 19.05864)
(47.49425, 19.05899)
(47.49424, 19.05934)
(47.49424, 19.05963)
(47.49425, 19.05984)
(47.49429, 19.06008)
(47.49459, 19.06158)
(47.49481, 19.06246)
(47.49482, 19.06245)
(47.49481, 19.06246)
(47.49561, 19.0656)
(47.49618, 19.06764)
(47.49661, 19.06907)
(47.49699, 19.07028)
(47.497, 19.07027)
(47.49699, 19.07028)
(47.49708, 19.07054)
(47.49782, 19.0732)
(47.49825, 19.07479)
(47.49896, 19.07736)
(47.49927, 19.07855)
(47.49936, 19.07886)
(47.49949, 19.07946)
(47.49956, 19.07987)
(47.4996, 19.08021)
(47.49965, 19.08051)
(47.49968, 19.08083)
(47.49969, 19.08103)
(47.49972, 19.0813)
(47.49967, 19.08279)
(47.49967, 19.08287)
(47.49968, 19.08288)
(47.49967, 19.08287)
(47.49964, 19.08674)
(47.49964, 19.08908)
(47.49964, 19.09078)
(47.49965, 19.09438)
(47.49964, 19.09653)
(47.49964, 19.09862)
(47.49964, 19.09983)
(47.49965, 19.10045)
(47.49968, 19.10108)
(47.49972, 19.10167)
(47.49977, 19.10228)
(47.49988, 19.10311)
(47.49991, 19.10414)
(47.49993, 19.10449)
(47.49998, 19.10491)
(47.50016, 19.10637)
(47.50017, 19.10638)
(47.50016, 19.10637)
(47.5002, 19.10676)
(47.50027, 19.10749)
(47.50029, 19.10783)
(47.50028, 19.108)
(47.50028, 19.10847)
(47.50025, 19.10911)
(47.50024, 19.10952)
(47.50025, 19.10986)
(47.50027, 19.11021)
(47.50028, 19.11035)
(47.50045, 19.11173)
(47.50053, 19.11209)
(47.50056, 19.11242)
(47.50059, 19.11298)
(47.50058, 19.11353)
(47.50052, 19.11415)
(47.50046, 19.11475)
(47.50041, 19.11545)
(47.5004, 19.11573)
(47.50042, 19.116)
(47.50051, 19.11641)
(47.50054, 19.11672)
(47.50061, 19.11708)
(47.50077, 19.11778)
(47.50095, 19.11859)
(47.50102, 19.11899)
(47.50108, 19.1193)
(47.50112, 19.11963)
(47.50121, 19.1204)
(47.5012, 19.12041)
(47.50121, 19.1204)
(47.50123, 19.12052)
(47.50126, 19.12087)
(47.5013, 19.12124)
(47.5014, 19.12211)
(47.5015, 19.12285)
(47.50166, 19.12422)
(47.50178, 19.12536)
(47.50192, 19.12658)
(47.50209, 19.12812)
(47.50255, 19.13225)
(47.50264, 19.13334)
(47.50269, 19.13393)
(47.50275, 19.13475)
(47.50284, 19.13559)
(47.50288, 19.13557)
