(47.6611, 19.07576)
(47.66063, 19.07512)
(47.66006, 19.07436)
(47.65994, 19.07419)
(47.65971, 19.07388)
(47.65891, 19.0728)
(47.65873, 19.07255)
(47.65868, 19.07248)
(47.65863, 19.07242)
(47.65858, 19.07235)
(47.65851, 19.07227)
(47.65846, 19.07221)
(47.65826, 19.07198)
(47.65818, 19.07188)
(47.65794, 19.0716)
(47.65792, 19.07157)
(47.65782, 19.07146)
(47.65775, 19.07138)
(47.65767, 19.07129)
(47.65759, 19.0712)
(47.65751, 19.0711)
(47.65743, 19.07101)
(47.6573, 19.07086)
(47.65722, 19.07076)
(47.65713, 19.07065)
(47.65699, 19.07049)
(47.6569, 19.07038)
(47.6568, 19.07027)
(47.65666, 19.07011)
(47.65656, 19.06999)
(47.65646, 19.06988)
(47.65632, 19.06971)
(47.65622, 19.06959)
(47.65612, 19.06947)
(47.65602, 19.06936)
(47.65587, 19.06918)
(47.65576, 19.06906)
(47.65566, 19.06894)
(47.65556, 19.06882)
(47.65546, 19.06871)
(47.65535, 19.06859)
(47.6552, 19.0684)
(47.65509, 19.06828)
(47.65499, 19.06816)
(47.65488, 19.06804)
(47.65478, 19.06792)
(47.65467, 19.06779)
(47.65457, 19.06767)
(47.65447, 19.06755)
(47.65437, 19.06744)
(47.65423, 19.06728)
(47.65414, 19.06717)
(47.65406, 19.06707)
(47.65397, 19.06697)
(47.65384, 19.06682)
(47.65375, 19.06672)
(47.65362, 19.06657)
(47.65353, 19.06647)
(47.65345, 19.06636)
(47.65336, 19.06626)
(47.65327, 19.06616)
(47.65313, 19.066)
(47.65304, 19.06589)
(47.65295, 19.06579)
(47.65281, 19.06562)
(47.65272, 19.06552)
(47.65263, 19.06541)
(47.65253, 19.0653)
(47.65244, 19.06519)
(47.65234, 19.06508)
(47.65225, 19.06497)
(47.65222, 19.06493)
(47.65216, 19.06486)
(47.65201, 19.06469)
(47.65192, 19.06459)
(47.65183, 19.06448)
(47.65173, 19.06437)
(47.65164, 19.06426)
(47.65155, 19.06415)
(47.65142, 19.06398)
(47.65133, 19.06387)
(47.65124, 19.06375)
(47.65112, 19.06357)
(47.65103, 19.06345)
(47.65095, 19.06332)
(47.65087, 19.06319)
(47.65067, 19.06285)
(47.65059, 19.06271)
(47.65052, 19.06256)
(47.65045, 19.06242)
(47.65038, 19.06227)
(47.65028, 19.06205)
(47.65021, 19.0619)
(47.65015, 19.06175)
(47.65009, 19.0616)
(47.65003, 19.06144)
(47.64995, 19.06121)
(47.6499, 19.06106)
(47.64985, 19.0609)
(47.6498, 19.06074)
(47.64976, 19.06058)
(47.64971, 19.06041)
(47.64967, 19.06024)
(47.64962, 19.06005)
(47.64956, 19.05976)
(47.64952, 19.05955)
(47.64947, 19.05924)
(47.64944, 19.05903)
(47.64941, 19.05883)
(47.64938, 19.05862)
(47.64936, 19.05841)
(47.64935, 19.05821)
(47.64933, 19.058)
(47.64931, 19.0577)
(47.64931, 19.05749)
(47.6493, 19.05729)
(47.6493, 19.05709)
(47.6493, 19.05688)
(47.64931, 19.05669)
(47.64931, 19.05649)
(47.64932, 19.05622)
(47.64932, 19.05605)
(47.64933, 19.05587)
(47.64933, 19.0557)
(47.64933, 19.05552)
(47.64934, 19.05525)
(47.64935, 19.05507)
(47.64935, 19.05489)
(47.64936, 19.0547)
(47.64936, 19.05452)
(47.64937, 19.05425)
(47.64937, 19.05406)
(47.64938, 19.05388)
(47.64939, 19.0536)
(47.64939, 19.05341)
(47.6494, 19.05323)
(47.6494, 19.05295)
(47.64941, 19.05276)
(47.64941, 19.05258)
(47.64942, 19.05239)
(47.64943, 19.05211)
(47.64943, 19.05192)
(47.64944, 19.05173)
(47.64944, 19.05154)
(47.64945, 19.05125)
(47.64945, 19.05104)
(47.64946, 19.05073)
(47.64947, 19.05052)
(47.64947, 19.05031)
(47.64947, 19.05011)
(47.64947, 19.0499)
(47.64946, 19.04959)
(47.64945, 19.04939)
(47.64944, 19.0492)
(47.64943, 19.049)
(47.64941, 19.04881)
(47.64939, 19.04862)
(47.64937, 19.04843)
(47.64934, 19.04825)
(47.64931, 19.04806)
(47.64926, 19.04778)
(47.64923, 19.0476)
(47.64919, 19.04742)
(47.64915, 19.04724)
(47.64911, 19.04706)
(47.64904, 19.04679)
(47.64899, 19.04662)
(47.64895, 19.04644)
(47.6489, 19.04627)
(47.64885, 19.04609)
(47.6488, 19.04591)
(47.64875, 19.04574)
(47.6487, 19.04556)
(47.64865, 19.04538)
(47.6486, 19.04521)
(47.64855, 19.04503)
(47.64847, 19.04477)
(47.64842, 19.04459)
(47.64837, 19.04441)
(47.64832, 19.04423)
(47.64825, 19.04396)
(47.64819, 19.04378)
(47.64814, 19.0436)
(47.64809, 19.04342)
(47.64801, 19.04314)
(47.64796, 19.04296)
(47.64791, 19.04278)
(47.64786, 19.0426)
(47.64781, 19.04242)
(47.64776, 19.04224)
(47.64771, 19.04206)
(47.64763, 19.04179)
(47.64758, 19.04159)
(47.64752, 19.0414)
(47.64747, 19.04121)
(47.64741, 19.04102)
(47.64736, 19.04084)
(47.64728, 19.04056)
(47.64723, 19.04039)
(47.64718, 19.04021)
(47.64714, 19.04004)
(47.64709, 19.03988)
(47.64704, 19.03971)
(47.64697, 19.03946)
(47.64692, 19.03928)
(47.64688, 19.03911)
(47.64681, 19.03883)
(47.64677, 19.03864)
(47.64673, 19.03844)
(47.64669, 19.03825)
(47.64665, 19.03795)
(47.64663, 19.03776)
(47.64661, 19.03757)
(47.6466, 19.03737)
(47.64659, 19.03718)
(47.64658, 19.03698)
(47.64658, 19.03679)
(47.64658, 19.03659)
(47.64658, 19.03639)
(47.64659, 19.03618)
(47.6466, 19.03599)
(47.64662, 19.03579)
(47.64664, 19.03559)
(47.64668, 19.0353)
(47.64671, 19.03511)
(47.64674, 19.03492)
(47.64677, 19.03473)
(47.6468, 19.03454)
(47.64683, 19.03434)
(47.64685, 19.03415)
(47.64689, 19.03395)
(47.64692, 19.03373)
(47.64694, 19.03353)
(47.64696, 19.03332)
(47.64697, 19.03311)
(47.64696, 19.03291)
(47.64695, 19.03271)
(47.64693, 19.03251)
(47.64689, 19.03232)
(47.64685, 19.03214)
(47.6468, 19.03198)
(47.64675, 19.03183)
(47.64669, 19.0317)
(47.64663, 19.03156)
(47.64657, 19.03144)
(47.6465, 19.03132)
(47.64643, 19.03121)
(47.64634, 19.03109)
(47.64624, 19.03099)
(47.64614, 19.03089)
(47.64604, 19.0308)
(47.64593, 19.03072)
(47.64582, 19.03065)
(47.64571, 19.0306)
(47.64554, 19.03054)
(47.64542, 19.03051)
(47.64528, 19.03049)
(47.64514, 19.03049)
(47.64501, 19.0305)
(47.64481, 19.03055)
(47.64467, 19.03059)
(47.64455, 19.03064)
(47.64442, 19.03069)
(47.64423, 19.03077)
(47.64412, 19.03084)
(47.644, 19.03093)
(47.64389, 19.03102)
(47.64379, 19.03112)
(47.64365, 19.03129)
(47.64356, 19.03142)
(47.64348, 19.03155)
(47.6434, 19.03169)
(47.64333, 19.03182)
(47.64326, 19.03193)
(47.64321, 19.03204)
(47.64313, 19.03217)
(47.64308, 19.03227)
(47.64302, 19.03238)
(47.64296, 19.03248)
(47.6429, 19.03259)
(47.64288, 19.03263)
(47.64284, 19.0327)
(47.64278, 19.03281)
(47.64272, 19.03292)
(47.64266, 19.03303)
(47.64258, 19.03317)
(47.6425, 19.03331)
(47.64242, 19.03346)
(47.64233, 19.03362)
(47.64227, 19.03372)
(47.64221, 19.03382)
(47.64215, 19.03393)
(47.64209, 19.03404)
(47.64199, 19.03421)
(47.64192, 19.03432)
(47.64186, 19.03444)
(47.64179, 19.03456)
(47.64172, 19.03469)
(47.64165, 19.03481)
(47.64158, 19.03494)
(47.64151, 19.03507)
(47.64143, 19.0352)
(47.64136, 19.03533)
(47.64129, 19.03545)
(47.64122, 19.03558)
(47.64115, 19.0357)
