(47.43888, 19.06856)
(47.43875, 19.06843)
(47.43862, 19.06831)
(47.43849, 19.06821)
(47.43835, 19.06811)
(47.43821, 19.06803)
(47.43807, 19.06796)
(47.43793, 19.06791)
(47.43778, 19.06786)
(47.43763, 19.06783)
(47.43748, 19.0678)
(47.43725, 19.06779)
(47.43709, 19.06779)
(47.43695, 19.06781)
(47.4368, 19.06782)
(47.43666, 19.06783)
(47.43651, 19.06785)
(47.43636, 19.06786)
(47.43622, 19.06788)
(47.43607, 19.06789)
(47.43591, 19.06791)
(47.43576, 19.06792)
(47.43561, 19.06794)
(47.43545, 19.06795)
(47.4353, 19.06796)
(47.43515, 19.06797)
(47.435, 19.06797)
(47.43485, 19.06796)
(47.4347, 19.06796)
(47.43456, 19.06795)
(47.43441, 19.06794)
(47.43425, 19.06792)
(47.4341, 19.06791)
(47.43395, 19.0679)
(47.4338, 19.06789)
(47.43365, 19.06787)
(47.4335, 19.06786)
(47.43335, 19.06785)
(47.4332, 19.06784)
(47.43305, 19.06783)
(47.4329, 19.06781)
(47.43275, 19.0678)
(47.4326, 19.06779)
(47.43245, 19.06778)
(47.4323, 19.06776)
(47.43216, 19.06775)
(47.43197, 19.06774)
(47.4318, 19.06772)
(47.43166, 19.06771)
(47.43152, 19.0677)
(47.43138, 19.06769)
(47.43129, 19.06768)
(47.43129, 19.06768)
(47.43124, 19.06768)
(47.43109, 19.06767)
(47.4309, 19.06765)
(47.43077, 19.06764)
(47.43063, 19.06763)
(47.43048, 19.06762)
(47.43034, 19.0676)
(47.43021, 19.06759)
(47.43001, 19.06758)
(47.42982, 19.06756)
(47.42963, 19.06755)
(47.42944, 19.06753)
(47.42925, 19.06752)
(47.42905, 19.0675)
(47.42886, 19.06749)
(47.42866, 19.06747)
(47.42846, 19.06745)
(47.42826, 19.06744)
(47.42806, 19.06742)
(47.42786, 19.0674)
(47.42772, 19.06739)
(47.42759, 19.06738)
(47.42745, 19.06737)
(47.42731, 19.06736)
(47.42717, 19.06735)
(47.42698, 19.06733)
(47.4268, 19.06732)
(47.42663, 19.0673)
(47.42647, 19.06729)
(47.42632, 19.06728)
(47.42618, 19.06727)
(47.42601, 19.06725)
(47.42582, 19.06724)
(47.42568, 19.06723)
(47.42547, 19.06721)
(47.42532, 19.0672)
(47.42517, 19.06719)
(47.42502, 19.06717)
(47.42487, 19.06716)
(47.42473, 19.06715)
(47.42459, 19.06714)
(47.42438, 19.06712)
(47.42419, 19.06711)
(47.42401, 19.0671)
(47.42385, 19.06709)
(47.42371, 19.06707)
(47.42357, 19.06706)
(47.42341, 19.06705)
(47.42325, 19.06704)
(47.42309, 19.06703)
(47.42294, 19.06702)
(47.42279, 19.06701)
(47.42264, 19.06698)
(47.42249, 19.06692)
(47.42225, 19.06675)
(47.42204, 19.06658)
(47.42199, 19.06655)
